"","dataset","sampleID","G.check","XIST_214218_s_at_129641","XIST_221728_x_at_122150","XIST_224588_at_119311","XIST_224589_at_119310","XIST_224590_at_119309","XIST_227671_at_116233","KDM5D_206700_s_at_137012","RPS4Y1_201909_at_141801","G.kmean","KMvsGEO","medianFemale","medianMale","medianF_M","G.medianF_M","Kmean.Median"
"2493","GSE6575","GSE6575_bioMaterial_25","female",8.62169875,8.77594214285714,11.6190169642857,5.88038946428571,8.170145,11.5526451785714,4.15767,4.54389446428571,"female","female",8.69882044642857,4.35078223214285,4.34803821428572,"female","female"
"2494","GSE6575","GSE6575_bioMaterial_26","male",2.78644017857143,3.22136625,3.35552910714286,2.71747535714286,2.56666928571429,3.20986,6.85772794642857,11.47671875,"male","male",2.99815008928571,9.16722334821429,-6.16907325892857,"male","male"
"2495","GSE6575","GSE6575_bioMaterial_27","male",2.90098821428571,3.47081321428571,3.35409196428571,2.75420973214286,2.46752875,3.10937232142857,6.60210857142857,11.3180982142857,"male","male",3.00518026785714,8.96010339285714,-5.954923125,"male","male"
"2496","GSE6575","GSE6575_bioMaterial_28","female",8.53627285714286,8.19010696428571,11.6328121428571,5.2684575,7.34541214285714,12.3198021428571,4.48877232142857,5.48812142857143,"female","female",8.36318991071428,4.988446875,3.37474303571428,"female","female"
"2497","GSE6575","GSE6575_bioMaterial_29","male",2.75093053571429,3.37815633928571,3.46227642857143,2.74428589285714,2.42701035714286,3.15945285714286,7.16962446428571,11.5914553571429,"male","male",2.95519169642858,9.3805399107143,-6.42534821428573,"male","male"
"2498","GSE6575","GSE6575_bioMaterial_3","male",2.82821526785714,3.14246089285714,3.25067928571429,2.75669178571429,2.51926,3.62113553571429,6.48312160714286,10.7880466071429,"male","male",2.98533808035714,8.63558410714288,-5.65024602678574,"male","male"
"2499","GSE6575","GSE6575_bioMaterial_30","male",2.88539178571429,3.30300982142857,3.36043375,2.78249767857143,2.47370589285714,3.13803857142857,6.13729410714286,10.5172330357143,"male","male",3.01171517857143,8.32726357142858,-5.31554839285715,"male","male"
"2500","GSE6575","GSE6575_bioMaterial_31","male",3.16771071428571,3.21696160714286,3.34801875,2.77882339285714,2.44392142857143,3.19624017857143,7.09136955357143,11.3288903571429,"male","male",3.18197544642857,9.21012995535716,-6.02815450892859,"male","male"
"2501","GSE6575","GSE6575_bioMaterial_32","male",2.97351803571429,3.31319803571429,3.47544892857143,2.71424446428571,2.53695625,3.17618178571429,6.61800946428571,11.3180982142857,"male","male",3.07484991071429,8.96805383928571,-5.89320392857142,"male","male"
"2502","GSE6575","GSE6575_bioMaterial_33","male",3.00433678571428,3.11442982142857,3.46792178571428,2.78036035714286,2.52578276785714,3.13684214285714,6.48092553571429,11.3342926785714,"male","male",3.05938330357143,8.90760910714284,-5.84822580357142,"male","male"
